Address A,Port A,Address B,Port B,Packets,Bytes,Packets A → B,Bytes A → B,Packets B → A,Bytes B → A,Rel Start,Duration,Bits/s A → B,Bits/s B → A,Target
192.168.1.7,63041.0,142.250.196.3,443.0,18.0,6737.0,9.0,2446.0,9.0,4291.0,13258.35915,0.261883,74720.3904,131081.4371,1.0
192.168.1.7,62659.0,142.250.182.99,443.0,17.0,7042.0,8.0,2390.0,9.0,4652.0,13258.59518,0.140484,136100.9083,264912.7303,1.0
192.168.1.7,56144.0,172.217.167.131,443.0,27.0,7985.0,14.0,3022.0,13.0,4963.0,13261.16686,0.321014,75311.35714,123683.0792,1.0
192.168.1.7,49487.0,142.250.195.78,443.0,45.0,25758.0,26.0,19181.0,19.0,6577.0,13271.37122,11.182445,13722.22264,4705.232174,1.0
192.168.1.7,51908.0,142.250.67.86,443.0,528.0,543015.0,102.0,10398.0,426.0,532617.0,13287.53614,1.506936,55200.75172,2827549.412,1.0
192.168.1.7,49865.0,172.217.31.193,443.0,24.0,11828.0,11.0,2857.0,13.0,8971.0,13288.463,0.506451,45129.73614,141707.6874,1.0
192.168.1.7,55578.0,142.250.196.3,443.0,18.0,6741.0,9.0,2450.0,9.0,4291.0,13289.35869,0.230673,84968.76531,148816.7232,1.0
192.168.1.7,63120.0,142.250.77.106,443.0,28.0,7454.0,15.0,3134.0,13.0,4320.0,13293.51581,15.164864,1653.295407,2278.952188,1.0
192.168.1.7,55175.0,142.250.182.10,443.0,18.0,7056.0,9.0,2750.0,9.0,4306.0,13308.44859,0.232934,94447.35419,147887.3844,1.0
192.168.1.7,51349.0,142.250.196.3,443.0,20.0,6881.0,10.0,2523.0,10.0,4358.0,13320.358,0.477969,42228.6801,72941.96904,1.0
192.168.1.7,59874.0,172.217.160.131,443.0,27.0,11011.0,13.0,4769.0,14.0,6242.0,13320.70815,0.272723,139892.8583,183101.5353,1.0
192.168.1.7,55106.0,172.217.167.131,443.0,18.0,7238.0,8.0,2525.0,10.0,4713.0,13321.16956,0.249367,81005.10493,151198.8355,1.0
192.168.1.7,52469.0,142.250.196.3,443.0,18.0,6738.0,9.0,2447.0,9.0,4291.0,13351.3417,0.256485,76324.15151,133840.1856,1.0
192.168.1.7,52733.0,172.217.160.131,443.0,27.0,8149.0,14.0,3189.0,13.0,4960.0,13351.57374,17.966478,1419.977805,2208.557515,1.0
192.168.1.7,53674.0,142.250.77.106,443.0,30.0,7605.0,17.0,3285.0,13.0,4320.0,13354.85413,14.845973,1770.177004,2327.904005,1.0
192.168.1.7,49164.0,142.250.196.3,443.0,34.0,8485.0,17.0,3205.0,17.0,5280.0,13355.35411,11.091709,2311.636557,3808.249928,1.0
192.168.1.7,49851.0,142.250.196.3,443.0,18.0,6743.0,9.0,2452.0,9.0,4291.0,13382.35832,0.245179,80006.85214,140011.9912,1.0
192.168.1.7,50661.0,142.250.67.86,443.0,321.0,314546.0,76.0,8031.0,245.0,306515.0,13390.97626,0.541565,118633.959,4527840.61,1.0
192.168.1.7,60919.0,142.250.195.78,443.0,117.0,47944.0,60.0,33996.0,57.0,13948.0,13391.3607,77.130664,3526.068439,1446.687922,1.0
192.168.1.7,62560.0,142.250.205.228,443.0,888.0,491144.0,308.0,43823.0,580.0,447321.0,13393.23551,20.468232,17128.2014,174835.2276,1.0
192.168.1.7,63544.0,216.58.200.142,443.0,51.0,17055.0,26.0,5355.0,25.0,11700.0,13393.5809,14.442965,2966.149956,6480.66377,1.0
192.168.1.7,53951.0,172.217.166.97,443.0,51.0,21526.0,23.0,6129.0,28.0,15397.0,13394.38509,13.741073,3568.280294,8964.074348,1.0
192.168.1.7,62189.0,142.250.76.46,443.0,71.0,36146.0,30.0,4599.0,41.0,31547.0,13396.99266,6.879243,5348.262883,36686.59473,1.0
192.168.1.7,50289.0,142.250.196.78,443.0,66.0,39704.0,28.0,5278.0,38.0,34426.0,13398.24051,9.70699,4349.855104,28372.13183,1.0
192.168.1.7,62119.0,142.250.196.3,443.0,10.0,5109.0,5.0,1675.0,5.0,3434.0,13398.5138,0.133471,100396.3408,205827.4831,1.0
192.168.1.7,61004.0,142.250.76.67,443.0,10.0,5123.0,5.0,1673.0,5.0,3450.0,13398.5285,0.145147,92209.96645,190152.0527,1.0
192.168.1.7,55971.0,172.217.167.142,443.0,30.0,8704.0,15.0,3529.0,15.0,5175.0,13402.3581,1.625728,17365.7586,25465.51453,1.0
192.168.1.7,53884.0,142.250.77.163,443.0,10.0,5107.0,5.0,1673.0,5.0,3434.0,13402.50665,0.145676,91875.12013,188582.8826,1.0
192.168.1.7,50018.0,172.217.31.194,443.0,20.0,7529.0,10.0,3429.0,10.0,4100.0,13403.816,0.242232,113246.8047,135407.3781,1.0
192.168.1.7,53566.0,172.217.160.131,443.0,14.0,7467.0,6.0,2899.0,8.0,4568.0,13411.90455,0.14536,159548.7067,251403.4122,1.0
192.168.1.7,59432.0,142.250.196.3,443.0,18.0,7912.0,9.0,3621.0,9.0,4291.0,13413.35446,0.254535,113807.5314,134865.5391,1.0
192.168.1.7,55821.0,142.250.205.228,443.0,12.0,5300.0,6.0,1748.0,6.0,3552.0,13414.9893,0.139081,100545.7252,204312.5948,1.0
192.168.1.7,52480.0,142.250.76.42,443.0,26.0,7335.0,13.0,2835.0,13.0,4500.0,13415.25922,1.12708,20122.79519,31940.94474,1.0
192.168.1.7,64952.0,142.250.182.10,443.0,26.0,8511.0,13.0,3647.0,13.0,4864.0,13415.32447,0.762861,38245.49951,51007.98179,1.0
192.168.1.7,50518.0,142.250.77.106,443.0,28.0,8620.0,15.0,4300.0,13.0,4320.0,13417.4203,13.614797,2526.662719,2538.414638,1.0
192.168.1.7,53706.0,142.250.196.3,443.0,18.0,6737.0,9.0,2446.0,9.0,4291.0,13444.36011,0.251766,77722.96498,136348.8319,1.0
192.168.1.7,58489.0,182.79.143.19,443.0,10874.0,12327594.0,1308.0,133645.0,9566.0,12193949.0,13457.51077,95.057578,11247.49886,1026236.877,1.0
192.168.1.7,52654.0,172.217.160.131,443.0,48.0,15592.0,23.0,9738.0,25.0,5854.0,13457.66958,16.669783,4673.366174,2809.394699,1.0
192.168.1.7,56228.0,172.217.167.131,443.0,18.0,7098.0,8.0,2385.0,10.0,4713.0,13458.13928,0.206292,92490.25653,182770.0541,1.0
192.168.1.7,63392.0,142.250.193.99,443.0,19.0,6257.0,9.0,2287.0,10.0,3970.0,13469.98114,0.28279,64698.18593,112309.4876,1.0
192.168.1.7,60400.0,142.250.205.228,443.0,12.0,5302.0,6.0,1750.0,6.0,3552.0,13475.04166,0.16491,84894.7911,172312.1703,1.0
192.168.1.7,63355.0,142.250.205.228,443.0,10.0,5180.0,5.0,1747.0,5.0,3433.0,13475.04175,0.232507,60110.01819,118121.1748,1.0
192.168.1.7,53531.0,142.250.195.35,443.0,23.0,7704.0,12.0,2692.0,11.0,5012.0,13475.37081,0.848867,25370.28769,47234.72582,1.0
192.168.1.7,65084.0,142.250.195.35,443.0,32.0,8344.0,15.0,3064.0,17.0,5280.0,13476.35009,11.08479,2211.318392,3810.626994,1.0
192.168.1.7,51533.0,142.250.195.106,443.0,28.0,7437.0,15.0,3133.0,13.0,4304.0,13481.04011,10.728058,2336.303551,3209.527764,1.0
192.168.1.7,63258.0,172.217.166.110,443.0,22.0,9321.0,11.0,4539.0,11.0,4782.0,13487.31058,0.205818,176427.7177,185872.9557,1.0
192.168.1.7,58139.0,142.250.196.66,443.0,27.0,8798.0,13.0,3307.0,14.0,5491.0,13490.41841,1.033087,25608.68543,42521.10422,1.0
192.168.1.7,56501.0,142.250.182.10,443.0,17.0,8775.0,8.0,2833.0,9.0,5942.0,13493.15904,0.192456,117761.982,246996.7161,1.0
192.168.1.7,55799.0,172.217.167.131,443.0,23.0,8116.0,11.0,3220.0,12.0,4896.0,13501.19028,0.285512,90223.87851,137185.1271,1.0
192.168.1.7,57138.0,142.250.195.35,443.0,18.0,6741.0,9.0,2450.0,9.0,4291.0,13506.3607,0.244135,80283.44973,140610.7277,1.0
192.168.1.7,63796.0,172.217.167.142,443.0,81.0,38461.0,46.0,29476.0,35.0,8985.0,13511.41716,12.320615,19139.30433,5834.124352,1.0
192.168.1.7,61416.0,172.217.160.131,443.0,39.0,10537.0,18.0,4996.0,21.0,5541.0,13518.1401,19.52349,2047.174967,2270.495695,1.0
192.168.1.7,63388.0,142.250.67.86,443.0,88.0,60199.0,34.0,6220.0,54.0,53979.0,13523.42087,24.240126,2052.79461,17814.75888,1.0
192.168.1.7,56351.0,142.250.196.66,443.0,19.0,7827.0,9.0,2962.0,10.0,4865.0,13528.17078,0.233374,101536.5893,166770.9342,1.0
192.168.1.7,63827.0,142.250.205.228,443.0,10.0,5105.0,5.0,1671.0,5.0,3434.0,13535.10746,0.134542,99359.30787,204189.0265,1.0
192.168.1.7,64444.0,142.250.205.228,443.0,10.0,5107.0,5.0,1673.0,5.0,3434.0,13535.11986,0.141932,94298.67824,193557.4782,1.0
192.168.1.7,50511.0,142.250.195.35,443.0,18.0,6741.0,9.0,2450.0,9.0,4291.0,13537.36062,0.24341,80522.57508,141029.5386,1.0
192.168.1.7,62305.0,182.79.238.141,443.0,461.0,463482.0,99.0,13504.0,362.0,449978.0,13538.31028,0.370232,291795.4148,9723157.372,1.0
192.168.1.7,49711.0,142.250.182.10,443.0,17.0,6977.0,8.0,2695.0,9.0,4282.0,13538.60858,0.11268,191338.3032,304011.3596,1.0
192.168.1.7,54611.0,172.217.31.193,443.0,66.0,47698.0,25.0,4059.0,41.0,43639.0,13538.63747,3.472872,9350.186244,100525.4441,1.0
192.168.1.7,53902.0,142.250.182.134,443.0,19.0,7850.0,9.0,3345.0,10.0,4505.0,13538.63836,0.260499,102725.9222,138349.8593,1.0
192.168.1.7,50024.0,142.250.76.34,443.0,65.0,15388.0,32.0,8947.0,33.0,6441.0,13538.66056,6.342588,11284.98335,8124.12851,1.0
192.168.1.7,53798.0,142.250.67.66,443.0,29.0,9506.0,14.0,4665.0,15.0,4841.0,13538.66084,0.496377,75184.78898,78021.34265,1.0
192.168.1.7,62976.0,142.250.195.106,443.0,28.0,7425.0,14.0,3054.0,14.0,4371.0,13540.21049,12.57694,1942.602891,2780.326534,1.0
192.168.1.7,50668.0,216.239.32.116,443.0,24.0,8200.0,12.0,3288.0,12.0,4912.0,13561.22216,0.28806,91314.30952,136416.0244,1.0
192.168.1.7,54131.0,142.250.195.35,443.0,18.0,7907.0,9.0,3616.0,9.0,4291.0,13568.35753,0.247496,116882.6971,138701.2315,1.0
192.168.1.7,52113.0,172.217.167.142,443.0,39.0,14214.0,21.0,8102.0,18.0,6112.0,13571.36198,1.456717,44494.57238,33565.88823,1.0
192.168.1.7,56773.0,172.217.166.110,443.0,21.0,10260.0,11.0,4315.0,10.0,5945.0,13591.269,0.35481,97291.50813,134043.5726,1.0
192.168.1.7,54671.0,142.250.193.164,443.0,10.0,5106.0,5.0,1672.0,5.0,3434.0,13595.1942,0.147484,90694.58382,186271.0531,1.0
192.168.1.7,50616.0,142.250.193.164,443.0,10.0,5103.0,5.0,1669.0,5.0,3434.0,13595.1942,0.147483,90532.46815,186272.3161,1.0
192.168.1.7,61384.0,142.250.195.35,443.0,35.0,8555.0,17.0,3208.0,18.0,5347.0,13597.35343,11.088424,2314.48581,3857.716841,1.0
192.168.1.7,54757.0,142.250.195.35,443.0,18.0,6735.0,9.0,2444.0,9.0,4291.0,13599.3544,0.225631,86654.75932,152142.2145,1.0
192.168.1.7,62128.0,172.217.160.131,443.0,30.0,10075.0,15.0,4939.0,15.0,5136.0,13599.55273,1.996238,19793.23107,20582.71609,1.0
192.168.1.7,50241.0,142.250.195.106,443.0,26.0,7284.0,13.0,2980.0,13.0,4304.0,13601.57252,12.16023,1960.489234,2831.525391,1.0
192.168.1.7,64541.0,216.58.207.195,443.0,22.0,6448.0,10.0,2742.0,12.0,3706.0,13621.26663,1.686656,13005.61585,17577.97678,1.0
192.168.1.7,60099.0,142.250.195.35,443.0,18.0,6741.0,9.0,2450.0,9.0,4291.0,13630.35567,0.240221,81591.53446,142901.7446,1.0
192.168.1.7,60718.0,142.250.193.164,443.0,10.0,5110.0,5.0,1676.0,5.0,3434.0,13655.23353,0.160328,83628.56145,171348.7351,1.0
192.168.1.7,62751.0,142.250.193.164,443.0,10.0,5104.0,5.0,1670.0,5.0,3434.0,13655.23353,0.164726,81104.37939,166773.9155,1.0
192.168.1.7,61649.0,142.250.195.35,443.0,18.0,6742.0,9.0,2451.0,9.0,4291.0,13661.35418,0.238396,82249.70218,143995.7046,1.0
192.168.1.7,57381.0,172.217.160.131,443.0,30.0,10103.0,15.0,4997.0,15.0,5106.0,13661.5593,19.735463,2025.592204,2069.776625,1.0
192.168.1.7,51055.0,142.250.195.106,443.0,26.0,7280.0,13.0,2976.0,13.0,4304.0,13662.86309,11.901374,2000.441294,2893.111333,1.0
192.168.1.7,63449.0,172.217.166.110,443.0,25.0,10454.0,13.0,4383.0,12.0,6071.0,13667.7653,0.183337,191254.3567,264911.0654,1.0
192.168.1.7,56359.0,172.217.167.142,443.0,49.0,27418.0,29.0,20652.0,20.0,6766.0,13674.3649,28.151868,5868.74022,1922.714329,1.0
192.168.1.7,57341.0,216.58.196.174,443.0,30.0,8680.0,15.0,3510.0,15.0,5170.0,13691.37585,1.563299,17962.01494,26456.87101,1.0
192.168.1.7,64531.0,142.250.195.35,443.0,18.0,6741.0,9.0,2450.0,9.0,4291.0,13692.36097,0.229158,85530.50734,149800.5743,1.0
192.168.1.7,54246.0,142.250.195.35,443.0,34.0,8486.0,17.0,3206.0,17.0,5280.0,13718.3754,11.072303,2316.410597,3814.924501,1.0
192.168.1.7,55504.0,172.217.160.131,443.0,15.0,7567.0,7.0,2980.0,8.0,4587.0,13722.40929,0.154629,154175.4781,237316.4154,1.0
192.168.1.7,62395.0,142.250.195.35,443.0,18.0,6744.0,9.0,2453.0,9.0,4291.0,13723.36147,0.243943,80445.02199,140721.398,1.0
192.168.1.7,50982.0,142.250.195.106,443.0,26.0,7283.0,13.0,2979.0,13.0,4304.0,13723.84046,12.161121,1959.687762,2831.317935,1.0
192.168.1.7,53390.0,172.217.167.142,443.0,122.0,52225.0,64.0,37642.0,58.0,14583.0,13751.41872,98.074186,3070.491964,1189.548491,1.0
192.168.1.7,53442.0,142.250.195.35,443.0,18.0,6741.0,9.0,2450.0,9.0,4291.0,13754.37882,0.268085,73111.14012,128048.9397,1.0
192.168.1.7,49334.0,142.250.193.164,443.0,384.0,232535.0,131.0,19394.0,253.0,213141.0,13754.66511,17.037148,9106.688514,100082.9482,1.0
192.168.1.7,50859.0,216.58.200.142,443.0,42.0,14537.0,21.0,4799.0,21.0,9738.0,13755.04911,12.124534,3166.472212,6425.319109,1.0
192.168.1.7,65407.0,142.250.183.225,443.0,45.0,17092.0,22.0,6083.0,23.0,11009.0,13755.29707,12.111642,4017.952314,7271.681247,1.0
192.168.1.7,55409.0,142.250.193.142,443.0,42.0,24760.0,18.0,4142.0,24.0,20618.0,13762.26957,0.34105,97158.77437,483635.8305,1.0
192.168.1.7,51269.0,142.250.195.35,443.0,12.0,5301.0,6.0,1749.0,6.0,3552.0,13762.60326,0.253261,55247.35352,112200.4572,1.0
192.168.1.7,64803.0,172.217.166.99,443.0,246.0,211337.0,72.0,7538.0,174.0,203799.0,13762.62388,9.484967,6357.85027,171892.2164,1.0
192.168.1.7,63618.0,142.250.71.35,443.0,10.0,5110.0,5.0,1676.0,5.0,3434.0,13766.06008,0.147185,91096.23943,186649.4548,1.0
192.168.1.7,52912.0,142.250.195.98,443.0,20.0,7516.0,10.0,3416.0,10.0,4100.0,13767.43435,0.284109,96188.43472,115448.6482,1.0
192.168.1.7,61608.0,216.58.196.168,443.0,64.0,47818.0,24.0,3447.0,40.0,44371.0,13770.03554,0.287376,95957.9088,1235204.053,1.0
192.168.1.7,63320.0,172.217.166.99,443.0,183.0,165152.0,57.0,7315.0,126.0,157837.0,13770.20367,0.212944,274814.0356,5929709.219,1.0
192.168.1.7,62791.0,142.250.196.74,443.0,24.0,7496.0,12.0,2816.0,12.0,4680.0,13770.38485,0.551286,40864.45148,67913.93215,1.0
192.168.1.7,58284.0,142.250.71.14,443.0,47.0,27979.0,20.0,3574.0,27.0,24405.0,13770.4369,0.430133,66472.46317,453906.1174,1.0
192.168.1.7,59080.0,142.250.71.35,443.0,60.0,40968.0,24.0,3628.0,36.0,37340.0,13770.82228,0.63606,45630.91532,469641.2288,1.0
192.168.1.7,60087.0,74.125.24.156,443.0,17.0,5645.0,8.0,2790.0,9.0,2855.0,13770.89422,0.182468,122322.8182,125172.633,1.0
192.168.1.7,54870.0,142.250.71.34,443.0,27.0,8352.0,13.0,3070.0,14.0,5282.0,13771.63876,23.460338,1046.873238,1801.167571,1.0
192.168.1.7,53972.0,142.250.195.70,443.0,16.0,6813.0,8.0,2626.0,8.0,4187.0,13771.63876,0.196297,107021.5031,170639.3883,1.0
192.168.1.7,53333.0,142.250.67.86,443.0,78.0,56796.0,30.0,4086.0,48.0,52710.0,13771.73987,23.519739,1389.811341,17928.77038,1.0
192.168.1.7,64124.0,142.250.195.161,443.0,21.0,10200.0,10.0,2560.0,11.0,7640.0,13774.78503,0.234583,87303.85407,260547.4395,1.0
192.168.1.7,59620.0,142.250.193.164,443.0,10.0,5108.0,5.0,1674.0,5.0,3434.0,13775.33557,0.392,34163.26531,70081.63265,1.0
192.168.1.7,53754.0,142.250.77.131,443.0,18.0,6736.0,9.0,2445.0,9.0,4291.0,13785.39299,0.251952,77633.83502,136248.1743,1.0
192.168.1.7,60688.0,142.250.195.234,443.0,26.0,7283.0,13.0,2979.0,13.0,4304.0,13785.86212,11.885391,2005.150693,2897.001874,1.0
192.168.1.7,55201.0,142.250.77.131,443.0,18.0,6736.0,9.0,2445.0,9.0,4291.0,13816.3614,0.245644,79627.42831,139746.9509,1.0
192.168.1.7,65052.0,172.217.31.195,443.0,28.0,8430.0,14.0,3377.0,14.0,5053.0,13828.51934,6.154139,4389.891096,6568.587417,1.0
192.168.1.7,53501.0,142.250.182.99,443.0,17.0,7298.0,8.0,2615.0,9.0,4683.0,13834.1441,0.144137,145139.6935,259919.3823,1.0
192.168.1.7,63598.0,142.250.195.234,443.0,34.0,8161.0,17.0,3503.0,17.0,4658.0,13834.55289,13.13449,2133.619196,2837.110539,1.0
192.168.1.7,54513.0,142.250.193.164,443.0,10.0,5106.0,5.0,1672.0,5.0,3434.0,13835.38529,0.147825,90485.37122,185841.3665,1.0
192.168.1.7,59969.0,142.250.193.164,443.0,10.0,5107.0,5.0,1673.0,5.0,3434.0,13835.40369,0.143551,93235.15684,191374.4941,1.0
192.168.1.7,51439.0,172.217.3.67,443.0,15.0,5879.0,7.0,2538.0,8.0,3341.0,13835.452,0.941506,21565.4494,28388.56046,1.0
192.168.1.7,62436.0,142.250.77.131,443.0,36.0,8624.0,18.0,3277.0,18.0,5347.0,13839.36869,11.064355,2369.410598,3866.108779,1.0
192.168.1.7,61509.0,142.250.77.131,443.0,18.0,6737.0,9.0,2446.0,9.0,4291.0,13847.36277,0.256836,76188.69629,133657.2755,1.0
192.168.1.7,52835.0,142.250.77.131,443.0,18.0,6742.0,9.0,2451.0,9.0,4291.0,13878.34685,0.237935,82409.0613,144274.6969,1.0
192.168.1.7,58998.0,142.250.76.74,443.0,42.0,11823.0,21.0,5370.0,21.0,6453.0,13891.40472,26.342856,1630.802674,1959.696397,1.0
192.168.1.7,49426.0,172.217.31.195,443.0,36.0,9766.0,18.0,4466.0,18.0,5300.0,13891.7611,4.579363,7801.958482,9258.929681,1.0
192.168.1.7,57566.0,142.250.205.228,443.0,578.0,273364.0,217.0,31812.0,361.0,241552.0,13895.47088,37.045699,6869.785343,52163.03248,1.0
192.168.1.7,59157.0,142.250.205.228,443.0,10.0,5103.0,5.0,1669.0,5.0,3434.0,13895.48573,0.165361,80744.55283,166133.4898,1.0
192.168.1.7,56532.0,142.250.195.234,443.0,42.0,8954.0,21.0,4012.0,21.0,4942.0,13896.22486,3.861351,8312.116666,10238.90343,1.0
192.168.1.7,54604.0,172.217.167.142,443.0,90.0,36917.0,49.0,25566.0,41.0,11351.0,13902.35497,40.144588,5094.783885,2262.023464,1.0
192.168.1.7,51549.0,216.58.200.142,443.0,42.0,14538.0,21.0,4800.0,21.0,9738.0,13905.3394,12.646312,3036.458376,6160.214931,1.0
192.168.1.7,60254.0,142.250.183.225,443.0,41.0,16137.0,19.0,5195.0,22.0,10942.0,13905.54653,12.696121,3273.440762,6894.704296,1.0
192.168.1.7,62470.0,142.250.77.131,443.0,18.0,6741.0,9.0,2450.0,9.0,4291.0,13909.36596,0.351496,55761.65874,97662.56231,1.0
192.168.1.7,52779.0,142.250.193.142,443.0,38.0,23173.0,16.0,3987.0,22.0,19186.0,13909.57103,0.293807,108561.0622,522410.9705,1.0
192.168.1.7,64683.0,142.250.77.131,443.0,10.0,5107.0,5.0,1673.0,5.0,3434.0,13909.86053,0.134701,99360.80653,203948.0034,1.0
192.168.1.7,57392.0,172.217.166.99,443.0,10.0,5105.0,5.0,1671.0,5.0,3434.0,13909.86053,0.13028,102609.7636,210868.8978,1.0
192.168.1.7,61376.0,142.250.195.227,443.0,10.0,5111.0,5.0,1677.0,5.0,3434.0,13916.31274,0.142908,93878.57923,192235.5641,1.0
192.168.1.7,62310.0,142.250.195.98,443.0,43.0,11085.0,21.0,5612.0,22.0,5473.0,13918.22203,19.184789,2340.187322,2282.224735,1.0
192.168.1.7,61690.0,142.250.196.74,443.0,24.0,8743.0,11.0,2720.0,13.0,6023.0,13921.05727,0.120678,180314.5561,399277.4159,1.0
192.168.1.7,52613.0,142.250.195.227,443.0,10.0,5107.0,5.0,1673.0,5.0,3434.0,13921.06137,0.134468,99532.97439,204301.3951,1.0
192.168.1.7,55556.0,216.58.196.168,443.0,119.0,89658.0,44.0,5002.0,75.0,84656.0,13921.92742,1.02755,38943.11712,659090.0686,1.0
192.168.1.7,56351.0,216.58.200.138,443.0,45.0,10998.0,21.0,3837.0,24.0,7161.0,13921.9985,0.326784,93933.60752,175308.4606,1.0
192.168.1.7,62521.0,142.250.196.74,443.0,28.0,7634.0,14.0,2890.0,14.0,4744.0,13922.13624,0.611146,37830.56749,62099.7274,1.0
192.168.1.7,61629.0,172.217.163.202,443.0,51.0,40244.0,19.0,3157.0,32.0,37087.0,13922.34446,0.0735,343619.0476,4036680.272,1.0
192.168.1.7,64905.0,142.250.71.14,443.0,48.0,29238.0,20.0,3629.0,28.0,25609.0,13922.34446,0.437626,66339.75129,468144.0317,1.0
192.168.1.7,62627.0,74.125.24.156,443.0,16.0,5549.0,8.0,2779.0,8.0,2770.0,13922.75997,0.167018,133111.4012,132680.3099,1.0
192.168.1.7,57507.0,142.250.76.66,443.0,42.0,23615.0,18.0,3062.0,24.0,20553.0,13922.95014,0.293484,83466.21962,560248.5996,1.0
192.168.1.7,49200.0,157.240.16.20,443.0,165.0,135950.0,56.0,7224.0,109.0,128726.0,13922.95138,0.201686,286544.4305,5105996.45,1.0
192.168.1.7,51073.0,142.250.71.34,443.0,89.0,51916.0,39.0,12711.0,50.0,39205.0,13923.22004,9.302677,10931.04705,33715.02633,1.0
192.168.1.7,63444.0,142.250.77.131,443.0,18.0,7261.0,9.0,3095.0,9.0,4166.0,13923.46526,0.244879,101111.161,136099.8697,1.0
192.168.1.7,62249.0,157.240.228.35,443.0,19.0,8637.0,8.0,4821.0,11.0,3816.0,13923.73005,0.071718,537772.944,425667.1965,1.0
192.168.1.7,56260.0,142.250.196.34,443.0,104.0,80592.0,38.0,5805.0,66.0,74787.0,13930.6536,1.760193,26383.47045,339903.6356,1.0
192.168.1.7,50356.0,216.58.196.162,443.0,18.0,7304.0,8.0,2372.0,10.0,4932.0,13930.82251,0.12079,157099.0976,326649.5571,1.0
192.168.1.7,60235.0,216.58.196.162,443.0,192.0,162642.0,61.0,8601.0,131.0,154041.0,13930.94866,1.177226,58449.26972,1046806.645,1.0
192.168.1.7,52380.0,142.250.71.34,443.0,17.0,7285.0,8.0,2662.0,9.0,4623.0,13931.55836,0.119116,178783.7066,310487.2561,1.0
192.168.1.7,62092.0,142.250.193.130,443.0,41.0,19297.0,18.0,3844.0,23.0,15453.0,13931.6469,3.96383,7758.153099,31188.01765,1.0
192.168.1.7,51241.0,172.217.163.193,443.0,98.0,57085.0,39.0,5289.0,59.0,51796.0,13931.94251,1.430186,29584.96307,289730.147,1.0
192.168.1.7,62303.0,34.120.155.137,443.0,19.0,8351.0,11.0,4616.0,8.0,3735.0,13932.2486,0.355913,103755.6931,83953.1009,1.0
192.168.1.7,55082.0,142.250.193.130,443.0,89.0,41014.0,38.0,8671.0,51.0,32343.0,13932.30329,1.803416,38464.78017,143474.3842,1.0
192.168.1.7,62195.0,142.250.196.66,443.0,57.0,11495.0,27.0,5110.0,30.0,6385.0,13934.10974,0.887546,46059.58452,57551.9466,1.0
192.168.1.7,61774.0,104.18.12.5,443.0,24.0,8449.0,13.0,4458.0,11.0,3991.0,13934.10974,0.80106,44521.00966,39857.18922,1.0
192.168.1.7,54095.0,34.98.64.218,443.0,17.0,8521.0,9.0,2895.0,8.0,5626.0,13934.5987,0.15262,151749.4431,294902.3719,1.0
192.168.1.7,61009.0,142.250.77.102,443.0,42.0,14051.0,21.0,6743.0,21.0,7308.0,13936.88178,0.397865,135583.6779,146944.3153,1.0
192.168.1.7,53508.0,142.250.77.131,443.0,18.0,6737.0,9.0,2446.0,9.0,4291.0,13940.3567,0.233721,83723.7561,146875.9761,1.0
192.168.1.7,62824.0,172.217.31.195,443.0,36.0,9957.0,19.0,4668.0,17.0,5289.0,13953.71788,16.360693,2282.5439,2586.198519,1.0
192.168.1.7,61594.0,142.250.205.228,443.0,10.0,5104.0,5.0,1670.0,5.0,3434.0,13955.51708,0.140682,94965.95158,195277.292,1.0
192.168.1.7,60655.0,142.250.195.234,443.0,26.0,7285.0,13.0,2981.0,13.0,4304.0,13957.73046,3.416308,6980.635235,10078.71656,1.0
192.168.1.7,59015.0,142.250.77.131,443.0,33.0,8412.0,16.0,3132.0,17.0,5280.0,13960.3499,11.089115,2259.513045,3809.140766,1.0
192.168.1.7,54488.0,142.250.77.131,443.0,20.0,6935.0,10.0,2526.0,10.0,4409.0,13971.35903,0.236193,85557.1503,149335.5011,1.0
192.168.1.7,63915.0,172.217.167.142,443.0,19.0,9623.0,10.0,5139.0,9.0,4484.0,13975.35019,0.191737,214418.709,187089.6071,1.0
192.168.1.7,58602.0,35.244.159.8,443.0,21.0,11940.0,9.0,3135.0,12.0,8805.0,13976.42276,0.201135,124692.3708,350212.5438,1.0
192.168.1.7,59362.0,142.250.71.34,443.0,18.0,7230.0,9.0,2717.0,9.0,4513.0,13977.30589,0.237561,91496.49985,151977.8078,1.0
192.168.1.7,63132.0,142.250.195.98,443.0,18.0,7307.0,9.0,2898.0,9.0,4409.0,13977.30663,0.232127,99876.36079,151951.3025,1.0
192.168.1.7,49711.0,216.58.196.162,443.0,47.0,24196.0,21.0,6058.0,26.0,18138.0,13977.34568,0.842337,57535.16704,172263.5952,1.0
192.168.1.7,65144.0,142.250.193.130,443.0,19.0,7555.0,9.0,3046.0,10.0,4509.0,13978.0248,0.222983,109281.8735,161770.1798,1.0
192.168.1.7,58159.0,172.217.163.193,443.0,33.0,22529.0,14.0,2939.0,19.0,19590.0,13978.08509,0.09007,261041.4122,1739980.016,1.0
192.168.1.7,63188.0,142.250.196.74,443.0,23.0,7874.0,11.0,2571.0,12.0,5303.0,13978.08509,0.355466,57862.07401,119347.5607,1.0
192.168.1.7,49696.0,142.250.205.228,443.0,17.0,7031.0,8.0,2934.0,9.0,4097.0,13978.0876,0.264049,88892.59191,124128.4762,1.0
